state,level,week,year
ID,0,24,2014
ID,0,25,2014
ID,0,26,2014
ID,0,27,2014
ID,0,28,2014
ID,0,29,2014
ID,0,30,2014
ID,0,31,2014
ID,0,32,2014
ID,0,33,2014
ID,0,34,2014
ID,0,35,2014
ID,0,36,2014
ID,0,37,2014
ID,0,38,2014
ID,0,39,2014
ID,1,40,2014
ID,1,41,2014
ID,1,42,2014
ID,1,43,2014
ID,1,44,2014
ID,3,45,2014
ID,1,46,2014
ID,3,47,2014
ID,3,48,2014
ID,3,49,2014
ID,7,50,2014
ID,9,51,2014
ID,10,52,2014
ID,10,53,2015
ID,10,1,2015
ID,10,2,2015
ID,10,3,2015
ID,10,4,2015
ID,10,5,2015
ID,7,6,2015
ID,6,7,2015
ID,5,8,2015
ID,4,9,2015
ID,5,10,2015
ID,4,11,2015
ID,2,12,2015
ID,2,13,2015
ID,2,14,2015
ID,1,15,2015
ID,2,16,2015
ID,6,17,2015
ID,1,18,2015
ID,1,19,2015
ID,3,20,2015
ID,1,21,2015
ID,1,22,2015
ID,1,23,2015
ID,1,24,2015
ID,1,25,2015
ID,1,26,2015
ID,1,27,2015
ID,1,28,2015
ID,1,29,2015
ID,1,31,2015
ID,1,30,2015
ID,1,39,2015
ID,1,38,2015
ID,1,37,2015
ID,0,36,2015
ID,1,35,2015
ID,0,34,2015
ID,0,33,2015
ID,1,32,2015
ID,1,40,2015
ID,1,41,2015
ID,1,42,2015
ID,1,43,2015
ID,1,44,2015
ID,1,45,2015
ID,1,46,2015
ID,1,47,2015
ID,1,48,2015
ID,1,49,2015
ID,1,50,2015
ID,1,51,2015
ID,1,52,2016
ID,2,1,2016
ID,1,2,2016
ID,1,3,2016
ID,3,4,2016
ID,4,5,2016
ID,2,6,2016
ID,4,7,2016
ID,2,8,2016
ID,3,9,2016
ID,4,10,2016
ID,5,11,2016
ID,1,18,2009
ID,1,17,2009
ID,1,16,2009
ID,1,15,2009
ID,1,14,2009
ID,1,13,2009
ID,1,12,2009
ID,5,11,2009
ID,4,10,2009
ID,1,9,2009
ID,2,8,2009
ID,2,7,2009
ID,1,6,2009
ID,1,5,2009
ID,1,4,2009
ID,1,3,2009
ID,1,2,2009
ID,1,1,2009
ID,1,53,2009
ID,1,52,2008
ID,1,51,2008
ID,1,50,2008
ID,1,49,2008
ID,1,48,2008
ID,1,47,2008
ID,1,46,2008
ID,1,45,2008
ID,1,44,2008
ID,1,43,2008
ID,1,42,2008
ID,1,41,2008
ID,1,40,2008
ID,1,34,2009
ID,1,33,2009
ID,1,32,2009
ID,1,31,2009
ID,1,30,2009
ID,1,29,2009
ID,1,28,2009
ID,1,27,2009
ID,1,26,2009
ID,1,25,2009
ID,1,24,2009
ID,1,23,2009
ID,2,22,2009
ID,1,21,2009
ID,1,20,2009
ID,1,19,2009
ID,8,38,2009
ID,4,37,2009
ID,2,36,2009
ID,1,35,2009
ID,10,39,2009
ID,10,40,2009
ID,10,41,2009
ID,10,42,2009
ID,10,43,2009
ID,7,44,2009
ID,6,45,2009
ID,1,46,2009
ID,1,47,2009
ID,1,48,2009
ID,1,49,2009
ID,1,50,2009
ID,1,51,2009
ID,1,52,2010
ID,1,1,2010
ID,1,2,2010
ID,1,3,2010
ID,1,4,2010
ID,1,5,2010
ID,1,6,2010
ID,2,7,2010
ID,1,8,2010
ID,1,9,2010
ID,1,10,2010
ID,1,11,2010
ID,1,12,2010
ID,1,13,2010
ID,1,14,2010
ID,1,23,2010
ID,1,24,2010
ID,1,25,2010
ID,1,26,2010
ID,1,27,2010
ID,1,28,2010
ID,1,29,2010
ID,1,30,2010
ID,1,15,2010
ID,1,16,2010
ID,1,17,2010
ID,1,18,2010
ID,1,19,2010
ID,1,20,2010
ID,1,22,2010
ID,1,21,2010
ID,1,31,2010
ID,1,32,2010
ID,1,33,2010
ID,1,34,2010
ID,1,35,2010
ID,1,36,2010
ID,0,37,2010
ID,0,38,2010
ID,0,39,2010
ID,1,40,2010
ID,1,41,2010
ID,1,42,2010
ID,1,43,2010
ID,1,44,2010
ID,1,45,2010
ID,1,46,2010
ID,1,47,2010
ID,1,48,2010
ID,1,49,2010
ID,1,50,2010
ID,2,51,2010
ID,1,52,2011
ID,1,1,2011
ID,1,2,2011
ID,4,3,2011
ID,4,4,2011
ID,5,5,2011
ID,8,6,2011
ID,10,7,2011
ID,10,8,2011
ID,10,9,2011
ID,10,10,2011
ID,7,11,2011
ID,6,12,2011
ID,2,13,2011
ID,2,14,2011
ID,3,15,2011
ID,1,16,2011
ID,1,17,2011
ID,1,18,2011
ID,1,19,2011
ID,1,20,2011
ID,1,21,2011
ID,1,22,2011
ID,1,26,2011
ID,1,25,2011
ID,1,24,2011
ID,1,23,2011
ID,1,40,2011
ID,1,39,2011
ID,1,41,2011
ID,1,42,2011
ID,1,38,2011
ID,1,37,2011
ID,1,36,2011
ID,1,35,2011
ID,1,34,2011
ID,1,33,2011
ID,1,32,2011
ID,1,31,2011
ID,1,30,2011
ID,1,29,2011
ID,1,28,2011
ID,1,27,2011
ID,1,43,2011
ID,2,44,2011
ID,1,45,2011
ID,1,46,2011
ID,1,47,2011
ID,2,48,2011
ID,1,49,2011
ID,2,50,2011
ID,1,51,2011
ID,2,52,2011
ID,1,1,2012
ID,1,2,2012
ID,1,3,2012
ID,1,4,2012
ID,2,5,2012
ID,1,6,2012
ID,5,7,2012
ID,2,8,2012
ID,3,9,2012
ID,2,10,2012
ID,5,11,2012
ID,5,12,2012
ID,3,13,2012
ID,4,14,2012
ID,2,15,2012
ID,3,16,2012
ID,2,17,2012
ID,2,18,2012
ID,2,19,2012
ID,2,20,2012
ID,2,21,2012
ID,1,22,2012
ID,1,23,2012
ID,1,24,2012
ID,1,25,2012
ID,1,26,2012
ID,1,27,2012
ID,1,28,2012
ID,2,47,2019
ID,2,48,2019
ID,2,49,2019
ID,3,50,2019
ID,5,51,2019
ID,4,52,2019
ID,3,1,2020
ID,3,2,2020
ID,2,3,2020
ID,4,4,2020
ID,4,5,2020
ID,4,6,2020
ID,4,7,2020
ID,4,8,2020
ID,5,9,2020
ID,6,10,2020
ID,6,11,2020
ID,6,12,2020
ID,7,13,2020
ID,7,14,2020
ID,5,15,2020
ID,6,16,2020
ID,7,17,2020
ID,4,18,2020
ID,5,19,2020
ID,6,20,2020
ID,1,21,2020
ID,5,22,2020
ID,1,23,2020
ID,1,24,2020
ID,0,25,2020
ID,1,26,2020
ID,3,27,2020
ID,3,28,2020
ID,4,29,2020
ID,3,30,2020
ID,2,31,2020
ID,2,32,2020
ID,1,33,2020
ID,2,34,2020
ID,1,35,2020
ID,1,36,2020
ID,2,37,2020
ID,1,38,2020
ID,2,39,2020
ID,2,40,2020
ID,2,41,2020
ID,2,42,2020
ID,3,43,2020
ID,2,12,2016
ID,2,13,2016
ID,2,14,2016
ID,1,15,2016
ID,1,16,2016
ID,1,17,2016
ID,2,18,2016
ID,1,19,2016
ID,1,20,2016
ID,1,21,2016
ID,0,22,2016
ID,0,23,2016
ID,1,24,2016
ID,0,25,2016
ID,0,26,2016
ID,0,27,2016
ID,0,28,2016
ID,0,29,2016
ID,0,30,2016
ID,0,31,2016
ID,0,32,2016
ID,0,33,2016
ID,0,34,2016
ID,0,35,2016
ID,0,36,2016
ID,0,37,2016
ID,1,38,2016
ID,1,39,2016
ID,1,40,2016
ID,1,41,2016
ID,1,42,2016
ID,1,43,2016
ID,1,44,2016
ID,1,45,2016
ID,1,46,2016
ID,1,47,2016
ID,1,48,2016
ID,1,49,2016
ID,2,50,2016
ID,1,51,2016
ID,4,52,2016
ID,3,1,2017
ID,5,2,2017
ID,6,3,2017
ID,3,4,2017
ID,3,5,2017
ID,3,6,2017
ID,4,7,2017
ID,2,8,2017
ID,1,9,2017
ID,2,10,2017
ID,1,11,2017
ID,1,12,2017
ID,1,13,2017
ID,1,14,2017
ID,1,15,2017
ID,1,16,2017
ID,1,17,2017
ID,1,18,2017
ID,1,19,2017
ID,1,20,2017
ID,1,21,2017
ID,0,22,2017
ID,0,23,2017
ID,0,24,2017
ID,0,25,2017
ID,0,26,2017
ID,0,27,2017
ID,0,28,2017
ID,0,29,2017
ID,0,30,2017
ID,0,31,2017
ID,0,32,2017
ID,0,33,2017
ID,0,34,2017
ID,0,35,2017
ID,0,36,2017
ID,0,37,2017
ID,0,38,2017
ID,0,39,2017
ID,1,40,2017
ID,1,41,2017
ID,1,42,2017
ID,1,43,2017
ID,1,44,2017
ID,1,45,2017
ID,1,46,2017
ID,1,47,2017
ID,2,48,2017
ID,1,49,2017
ID,1,50,2017
ID,3,51,2017
ID,1,52,2017
ID,5,1,2018
ID,7,2,2018
ID,6,3,2018
ID,5,4,2018
ID,6,5,2018
ID,5,6,2018
ID,4,7,2018
ID,5,8,2018
ID,2,9,2018
ID,1,10,2018
ID,1,11,2018
ID,2,12,2018
ID,1,13,2018
ID,1,14,2018
ID,1,15,2018
ID,1,16,2018
ID,1,17,2018
ID,1,18,2018
ID,1,19,2018
ID,1,20,2018
ID,1,21,2018
ID,0,22,2018
ID,0,23,2018
ID,0,24,2018
ID,0,25,2018
ID,0,26,2018
ID,0,27,2018
ID,0,28,2018
ID,0,29,2018
ID,0,30,2018
ID,0,31,2018
ID,0,32,2018
ID,0,33,2018
ID,0,34,2018
ID,0,35,2018
ID,0,36,2018
ID,0,37,2018
ID,0,38,2018
ID,1,39,2018
ID,1,40,2018
ID,1,41,2018
ID,1,42,2018
ID,1,43,2018
ID,1,44,2018
ID,1,45,2018
ID,2,46,2018
ID,1,47,2018
ID,1,48,2018
ID,1,49,2018
ID,1,50,2018
ID,1,51,2018
ID,3,52,2018
ID,2,1,2019
ID,3,2,2019
ID,4,3,2019
ID,5,4,2019
ID,5,5,2019
ID,9,6,2019
ID,6,7,2019
ID,7,8,2019
ID,5,9,2019
ID,5,10,2019
ID,3,11,2019
ID,4,12,2019
ID,5,13,2019
ID,1,14,2019
ID,1,15,2019
ID,1,16,2019
ID,1,17,2019
ID,1,18,2019
ID,1,19,2019
ID,1,20,2019
ID,1,21,2019
ID,1,22,2019
ID,0,23,2019
ID,0,24,2019
ID,0,25,2019
ID,0,26,2019
ID,0,27,2019
ID,0,28,2019
ID,0,29,2019
ID,0,30,2019
ID,0,31,2019
ID,0,32,2019
ID,0,33,2019
ID,0,34,2019
ID,0,35,2019
ID,0,36,2019
ID,0,37,2019
ID,0,38,2019
ID,0,39,2019
ID,1,40,2019
ID,1,41,2019
ID,1,42,2019
ID,1,43,2019
ID,1,44,2019
ID,1,45,2019
ID,1,46,2019
IL,6,11,2016
IL,8,10,2016
IL,9,9,2016
IL,8,8,2016
IL,8,7,2016
IL,6,6,2016
IL,5,5,2016
IL,4,4,2016
IL,4,3,2016
IL,4,2,2016
IL,3,1,2016
IL,4,52,2016
IL,4,51,2015
IL,3,50,2015
IL,3,49,2015
IL,3,48,2015
IL,2,47,2015
IL,2,46,2015
IL,2,45,2015
IL,2,44,2015
IL,2,43,2015
IL,2,42,2015
IL,2,41,2015
IL,1,40,2015
IL,1,32,2015
IL,1,33,2015
IL,1,34,2015
IL,1,35,2015
IL,1,36,2015
IL,1,37,2015
IL,1,38,2015
IL,1,39,2015
IL,1,30,2015
IL,1,31,2015
IL,1,29,2015
IL,1,28,2015
IL,1,27,2015
IL,1,26,2015
IL,1,25,2015
IL,1,24,2015
IL,1,23,2015
IL,1,22,2015
IL,1,21,2015
IL,1,20,2015
IL,1,19,2015
IL,1,18,2015
IL,1,17,2015
IL,1,16,2015
IL,1,15,2015
IL,3,14,2015
IL,4,13,2015
IL,4,12,2015
IL,4,11,2015
IL,3,10,2015
IL,3,9,2015
IL,3,8,2015
IL,3,7,2015
IL,3,6,2015
IL,2,5,2015
IL,2,4,2015
IL,2,3,2015
IL,2,2,2015
IL,4,1,2015
IL,8,53,2015
IL,10,52,2014
IL,10,51,2014
IL,10,50,2014
IL,9,49,2014
IL,7,48,2014
IL,3,47,2014
IL,2,46,2014
IL,1,45,2014
IL,1,44,2014
IL,1,43,2014
IL,1,42,2014
IL,1,41,2014
IL,1,40,2014
IL,1,39,2014
IL,1,38,2014
IL,1,37,2014
IL,1,36,2014
IL,1,35,2014
IL,1,34,2014
IL,1,33,2014
IL,1,32,2014
IL,1,31,2014
IL,1,30,2014
IL,1,29,2014
IL,1,28,2014
IL,1,27,2014
IL,1,26,2014
IL,1,25,2014
IL,1,24,2014
IL,1,23,2014
IL,1,22,2014
IL,1,21,2014
IL,1,20,2014
IL,1,19,2014
IL,1,18,2014
IL,1,17,2014
IL,1,16,2014
IL,1,15,2014
IL,1,14,2014
IL,1,13,2014
IL,1,12,2014
IL,1,11,2014
IL,1,10,2014
IL,1,9,2014
IL,1,8,2014
IL,1,7,2014
IL,2,6,2014
IL,2,5,2014
IL,4,4,2014
IL,4,3,2014
IL,6,2,2014
IL,9,1,2014
IL,9,52,2013
IL,4,51,2013
IL,4,50,2013
IL,2,49,2013
IL,2,48,2013
IL,1,47,2013
IL,1,46,2013
IL,1,45,2013
IL,1,44,2013
IL,1,43,2013
IL,1,42,2013
IL,1,41,2013
IL,1,40,2013
IL,1,39,2013
IL,1,38,2013
IL,1,37,2013
IL,1,35,2013
IL,1,36,2013
IL,1,34,2013
IL,1,33,2013
IL,1,32,2013
IL,1,31,2013
IL,1,30,2013
IL,1,29,2013
IL,1,28,2013
IL,1,27,2013
IL,1,26,2013
IL,1,25,2013
IL,1,24,2013
IL,1,23,2013
IL,1,22,2013
IL,1,21,2013
IL,1,20,2013
IL,1,19,2013
IL,1,18,2013
IL,1,17,2013
IL,2,16,2013
IL,2,15,2013
IL,3,14,2013
IL,4,13,2013
IL,4,12,2013
IL,5,11,2013
IL,4,10,2013
IL,5,9,2013
IL,4,8,2013
IL,6,7,2013
IL,6,6,2013
IL,7,5,2013
IL,7,4,2013
IL,8,3,2013
IL,9,2,2013
IL,10,1,2013
IL,10,52,2012
IL,10,51,2012
IL,9,50,2012
IL,6,49,2012
IL,4,48,2012
IL,3,47,2012
IL,2,46,2012
IL,3,45,2012
IL,2,44,2012
IL,1,43,2012
IL,1,42,2012
IL,1,41,2012
IL,1,40,2012
IL,2,39,2012
IL,1,38,2012
IL,1,37,2012
IL,1,36,2012
IL,1,35,2012
IL,1,34,2012
IL,1,33,2012
IL,1,32,2012
IL,1,31,2012
IL,1,30,2012
IL,1,29,2012
IL,1,28,2012
IL,1,27,2012
IL,1,26,2012
IL,1,25,2012
IL,1,24,2012
IL,1,23,2012
IL,1,22,2012
IL,1,21,2012
IL,1,20,2012
IL,1,19,2012
IL,2,18,2012
IL,2,17,2012
IL,2,16,2012
IL,3,15,2012
IL,3,14,2012
IL,3,13,2012
IL,6,12,2012
IL,10,11,2012
IL,8,10,2012
IL,6,9,2012
IL,6,8,2012
IL,5,7,2012
IL,4,6,2012
IL,4,5,2012
IL,2,4,2012
IL,2,3,2012
IL,2,2,2012
IL,3,1,2012
IL,4,52,2011
IL,2,51,2011
IL,2,50,2011
IL,1,49,2011
IL,1,48,2011
IL,2,47,2011
IL,1,46,2011
IL,1,45,2011
IL,1,44,2011
IL,2,43,2011
IL,1,27,2011
IL,1,28,2011
IL,1,29,2011
IL,1,30,2011
IL,1,31,2011
IL,1,32,2011
IL,1,33,2011
IL,1,34,2011
IL,1,35,2011
IL,1,36,2011
IL,1,37,2011
IL,1,38,2011
IL,1,42,2011
IL,1,41,2011
IL,1,39,2011
IL,2,40,2011
IL,1,23,2011
IL,1,24,2011
IL,1,25,2011
IL,1,26,2011
IL,1,22,2011
IL,1,21,2011
IL,1,20,2011
IL,1,19,2011
IL,1,18,2011
IL,1,17,2011
IL,1,16,2011
IL,1,15,2011
IL,2,14,2011
IL,3,13,2011
IL,3,12,2011
IL,5,11,2011
IL,5,10,2011
IL,6,9,2011
IL,7,8,2011
IL,7,7,2011
IL,8,6,2011
IL,10,5,2011
IL,9,4,2011
IL,7,3,2011
IL,4,2,2011
IL,4,1,2011
IL,5,52,2011
IL,4,51,2010
IL,1,50,2010
IL,1,49,2010
IL,1,48,2010
IL,1,47,2010
IL,1,46,2010
IL,1,45,2010
IL,1,44,2010
IL,1,43,2010
IL,1,42,2010
IL,1,41,2010
IL,1,40,2010
IL,1,39,2010
IL,1,38,2010
IL,1,37,2010
IL,1,36,2010
IL,1,35,2010
IL,1,34,2010
IL,1,33,2010
IL,1,32,2010
IL,1,31,2010
IL,1,21,2010
IL,1,22,2010
IL,1,20,2010
IL,1,19,2010
IL,1,18,2010
IL,1,17,2010
IL,1,16,2010
IL,1,15,2010
IL,1,30,2010
IL,1,29,2010
IL,1,28,2010
IL,1,27,2010
IL,1,26,2010
IL,1,25,2010
IL,1,24,2010
IL,1,23,2010
IL,1,14,2010
IL,1,13,2010
IL,1,12,2010
IL,1,11,2010
IL,1,10,2010
IL,2,9,2010
IL,2,8,2010
IL,3,7,2010
IL,2,6,2010
IL,3,5,2010
IL,2,4,2010
IL,2,3,2010
IL,2,2,2010
IL,3,1,2010
IL,4,52,2010
IL,5,51,2009
IL,3,50,2009
IL,5,49,2009
IL,4,48,2009
IL,7,47,2009
IL,10,46,2009
IL,10,45,2009
IL,10,44,2009
IL,10,43,2009
IL,10,42,2009
IL,10,41,2009
IL,10,40,2009
IL,7,39,2009
IL,2,35,2009
IL,4,36,2009
IL,4,37,2009
IL,5,38,2009
IL,2,19,2009
IL,3,20,2009
IL,3,21,2009
IL,3,22,2009
IL,2,23,2009
IL,1,24,2009
IL,1,25,2009
IL,1,26,2009
IL,1,27,2009
IL,1,28,2009
IL,1,29,2009
IL,1,30,2009
IL,1,31,2009
IL,1,32,2009
IL,1,33,2009
IL,1,34,2009
IL,1,40,2008
IL,1,41,2008
IL,1,42,2008
IL,1,43,2008
IL,1,44,2008
IL,1,45,2008
IL,1,46,2008
IL,1,47,2008
IL,1,48,2008
IL,1,49,2008
IL,1,50,2008
IL,1,51,2008
IL,1,52,2008
IL,1,53,2009
IL,1,1,2009
IL,1,2,2009
IL,1,3,2009
IL,1,4,2009
IL,2,5,2009
IL,3,6,2009
IL,3,7,2009
IL,4,8,2009
IL,6,9,2009
IL,5,10,2009
IL,3,11,2009
IL,2,12,2009
IL,1,13,2009
IL,1,14,2009
IL,1,15,2009
IL,1,16,2009
IL,5,17,2009
IL,4,18,2009
IL,1,43,2020
IL,1,42,2020
IL,1,41,2020
IL,1,40,2020
IL,1,39,2020
IL,1,38,2020
IL,1,37,2020
IL,1,36,2020
IL,1,35,2020
IL,1,34,2020
IL,1,33,2020
IL,1,32,2020
IL,1,31,2020
IL,1,30,2020
IL,1,29,2020
IL,1,28,2020
IL,1,27,2020
IL,1,26,2020
IL,1,25,2020
IL,1,24,2020
IL,1,23,2020
IL,1,22,2020
IL,1,21,2020
IL,1,20,2020
IL,1,19,2020
IL,3,18,2020
IL,3,17,2020
IL,4,16,2020
IL,6,15,2020
IL,9,14,2020
IL,10,13,2020
IL,12,12,2020
IL,11,11,2020
IL,11,10,2020
IL,11,9,2020
IL,11,8,2020
IL,11,7,2020
IL,12,6,2020
IL,11,5,2020
IL,11,4,2020
IL,10,3,2020
IL,10,2,2020
IL,10,1,2020
IL,11,52,2019
IL,9,51,2019
IL,7,50,2019
IL,5,49,2019
IL,5,48,2019
IL,4,47,2019
IL,3,46,2019
IL,3,45,2019
IL,3,44,2019
IL,3,43,2019
IL,2,42,2019
IL,2,41,2019
IL,1,40,2019
IL,1,39,2019
IL,1,38,2019
IL,1,37,2019
IL,1,36,2019
IL,1,35,2019
IL,1,34,2019
IL,1,33,2019
IL,1,32,2019
IL,1,31,2019
IL,1,30,2019
IL,1,29,2019
IL,1,28,2019
IL,1,27,2019
IL,1,26,2019
IL,1,25,2019
IL,1,24,2019
IL,1,23,2019
IL,1,22,2019
IL,1,21,2019
IL,1,20,2019
IL,1,19,2019
IL,1,18,2019
IL,1,17,2019
IL,2,16,2019
IL,3,15,2019
IL,4,14,2019
IL,5,13,2019
IL,7,12,2019
IL,8,11,2019
IL,7,10,2019
IL,7,9,2019
IL,7,8,2019
IL,6,7,2019
IL,4,6,2019
IL,6,5,2019
IL,4,4,2019
IL,4,3,2019
IL,4,2,2019
IL,6,1,2019
IL,7,52,2018
IL,4,51,2018
IL,2,50,2018
IL,2,49,2018
IL,2,48,2018
IL,2,47,2018
IL,2,46,2018
IL,1,45,2018
IL,1,44,2018
IL,1,43,2018
IL,1,42,2018
IL,1,41,2018
IL,1,40,2018
IL,1,39,2018
IL,1,38,2018
IL,1,37,2018
IL,1,36,2018
IL,1,35,2018
IL,1,34,2018
IL,1,33,2018
IL,1,32,2018
IL,1,31,2018
IL,1,30,2018
IL,1,29,2018
IL,1,28,2018
IL,1,27,2018
IL,1,26,2018
IL,1,25,2018
IL,1,24,2018
IL,1,23,2018
IL,1,22,2018
IL,1,21,2018
IL,1,20,2018
IL,1,19,2018
IL,1,18,2018
IL,1,17,2018
IL,1,16,2018
IL,1,15,2018
IL,2,14,2018
IL,3,13,2018
IL,4,12,2018
IL,4,11,2018
IL,4,10,2018
IL,5,9,2018
IL,9,8,2018
IL,10,7,2018
IL,10,6,2018
IL,10,5,2018
IL,10,4,2018
IL,10,3,2018
IL,10,2,2018
IL,10,1,2018
IL,10,52,2017
IL,10,51,2017
IL,6,50,2017
IL,3,49,2017
IL,3,48,2017
IL,1,47,2017
IL,1,46,2017
IL,1,45,2017
IL,1,44,2017
IL,1,43,2017
IL,1,42,2017
IL,1,41,2017
IL,1,40,2017
IL,1,39,2017
IL,1,38,2017
IL,1,37,2017
IL,1,36,2017
IL,1,35,2017
IL,1,34,2017
IL,1,33,2017
IL,1,32,2017
IL,1,31,2017
IL,1,30,2017
IL,1,29,2017
IL,1,28,2017
IL,1,27,2017
IL,1,26,2017
IL,1,25,2017
IL,1,24,2017
IL,1,23,2017
IL,1,22,2017
IL,1,21,2017
IL,1,20,2017
IL,1,19,2017
IL,1,18,2017
IL,1,17,2017
IL,1,16,2017
IL,1,15,2017
IL,3,14,2017
IL,4,13,2017
IL,6,12,2017
IL,6,11,2017
IL,7,10,2017
IL,7,9,2017
IL,10,8,2017
IL,10,7,2017
IL,9,6,2017
IL,7,5,2017
IL,6,4,2017
IL,5,3,2017
IL,5,2,2017
IL,5,1,2017
IL,5,52,2016
IL,3,51,2016
IL,3,50,2016
IL,2,49,2016
IL,2,48,2016
IL,2,47,2016
IL,2,46,2016
IL,2,45,2016
IL,1,44,2016
IL,1,43,2016
IL,1,42,2016
IL,1,41,2016
IL,1,40,2016
IL,1,39,2016
IL,1,38,2016
IL,1,37,2016
IL,1,36,2016
IL,1,35,2016
IL,1,34,2016
IL,1,33,2016
IL,1,32,2016
IL,1,31,2016
IL,1,30,2016
IL,1,29,2016
IL,1,28,2016
IL,1,27,2016
IL,1,26,2016
IL,1,25,2016
IL,1,24,2016
IL,1,23,2016
IL,1,22,2016
IL,1,21,2016
IL,1,20,2016
IL,1,19,2016
IL,1,18,2016
IL,1,17,2016
IL,2,16,2016
IL,2,15,2016
IL,3,14,2016
IL,4,13,2016
IL,5,12,2016
IN,1,29,2012
IN,1,30,2012
IN,1,31,2012
IN,1,32,2012
IN,1,33,2012
IN,1,34,2012
IN,1,35,2012
IN,1,36,2012
IN,1,37,2012
IN,1,38,2012
IN,1,39,2012
IN,1,40,2012
IN,1,41,2012
IN,1,42,2012
IN,1,43,2012
IN,1,44,2012
IN,1,45,2012
IN,1,46,2012
IN,1,47,2012
IN,1,48,2012
IN,4,49,2012
IN,10,50,2012
IN,10,51,2012
IN,10,52,2012
IN,10,1,2013
IN,9,2,2013
IN,10,3,2013
IN,6,4,2013
IN,7,5,2013
IN,6,6,2013
IN,5,7,2013
IN,5,8,2013
IN,5,9,2013
IN,4,10,2013
IN,4,11,2013
IN,3,12,2013
IN,1,13,2013
IN,1,14,2013
IN,1,15,2013
IN,1,16,2013
IN,1,17,2013
IN,1,18,2013
IN,1,19,2013
IN,1,20,2013
IN,1,21,2013
IN,1,22,2013
IN,1,23,2013
IN,1,24,2013
IN,1,25,2013
IN,1,26,2013
IN,1,27,2013
IN,1,28,2013
IN,1,29,2013
IN,1,30,2013
IN,1,31,2013
IN,1,32,2013
IN,1,33,2013
IN,1,34,2013
IN,1,36,2013
IN,1,35,2013
IN,1,37,2013
IN,1,38,2013
IN,1,39,2013
IN,1,40,2013
IN,1,41,2013
IN,1,42,2013
IN,1,43,2013
IN,1,44,2013
IN,1,45,2013
IN,1,46,2013
IN,1,47,2013
IN,1,48,2013
IN,1,49,2013
IN,1,50,2013
IN,4,51,2013
IN,10,52,2013
IN,7,1,2014
IN,6,2,2014
IN,4,3,2014
IN,6,4,2014
IN,5,5,2014
IN,3,6,2014
IN,1,7,2014
IN,1,8,2014
IN,1,9,2014
IN,1,10,2014
IN,1,11,2014
IN,1,12,2014
IN,1,13,2014
IN,1,14,2014
IN,1,15,2014
IN,1,16,2014
IN,1,17,2014
IN,1,18,2014
IN,1,19,2014
IN,1,20,2014
IN,1,21,2014
IN,1,22,2014
IN,1,23,2014
IN,1,24,2014
IN,1,25,2014
IN,1,26,2014
IN,1,27,2014
IN,1,28,2014
IN,1,29,2014
IN,1,30,2014
IN,1,31,2014
IN,1,32,2014
IN,1,33,2014
IN,1,34,2014
IN,1,35,2014
IN,1,36,2014
IN,1,37,2014
IN,1,38,2014
IN,1,39,2014
IN,1,40,2014
IN,1,41,2014
IN,1,42,2014
IN,1,43,2014
IN,1,44,2014
IN,1,45,2014
IN,1,46,2014
IN,2,47,2014
IN,3,48,2014
IN,6,49,2014
IN,10,50,2014
IN,10,51,2014
IN,10,52,2014
IN,10,53,2015
IN,6,1,2015
IN,6,2,2015
IN,2,3,2015
IN,1,4,2015
IN,3,5,2015
IN,2,6,2015
IN,1,7,2015
IN,1,8,2015
IN,1,9,2015
IN,3,10,2015
IN,2,11,2015
IN,1,12,2015
IN,1,13,2015
IN,1,14,2015
IN,1,15,2015
IN,1,16,2015
IN,1,17,2015
IN,1,18,2015
IN,1,19,2015
IN,1,20,2015
IN,1,21,2015
IN,1,22,2015
IN,1,23,2015
IN,1,24,2015
IN,1,25,2015
IN,1,26,2015
IN,1,27,2015
IN,1,28,2015
IN,1,29,2015
IN,1,31,2015
IN,1,30,2015
IN,1,39,2015
IN,1,38,2015
IN,1,37,2015
IN,1,36,2015
IN,1,35,2015
IN,1,34,2015
IN,1,33,2015
IN,1,32,2015
IN,1,40,2015
IN,1,41,2015
IN,1,42,2015
IN,1,43,2015
IN,1,44,2015
IN,1,45,2015
IN,1,46,2015
IN,1,47,2015
IN,1,48,2015
IN,1,49,2015
IN,1,50,2015
IN,2,51,2015
IN,3,52,2016
IN,1,1,2016
IN,1,2,2016
IN,1,3,2016
IN,1,4,2016
IN,1,5,2016
IN,1,6,2016
IN,2,7,2016
IN,4,8,2016
IN,7,9,2016
IN,10,10,2016
IN,5,11,2016
IN,1,18,2009
IN,2,17,2009
IN,1,16,2009
IN,1,15,2009
IN,1,14,2009
IN,1,13,2009
IN,1,12,2009
IN,6,11,2009
IN,2,10,2009
IN,5,9,2009
IN,5,8,2009
IN,5,7,2009
IN,5,6,2009
IN,4,5,2009
IN,1,4,2009
IN,1,3,2009
IN,1,2,2009
IN,1,1,2009
IN,1,53,2009
IN,1,52,2008
IN,1,51,2008
IN,1,50,2008
IN,1,49,2008
IN,1,48,2008
IN,1,47,2008
IN,1,46,2008
IN,1,45,2008
IN,1,44,2008
IN,1,43,2008
IN,1,42,2008
IN,1,41,2008
IN,1,40,2008
IN,1,34,2009
IN,1,33,2009
IN,1,32,2009
IN,1,31,2009
IN,1,30,2009
IN,1,29,2009
IN,1,28,2009
IN,1,27,2009
IN,1,26,2009
IN,1,25,2009
IN,1,24,2009
IN,1,23,2009
IN,1,22,2009
IN,1,21,2009
